recipe_version_id,recipe_id,recipe_title,used_occurrences,egg_equivalent_units,dairy_occurrence,dairy_codes,primary_protein,primary_protein_g,primary_protein_share,legume_quantity_g,legume_protein_g,legume_share_of_recognized_protein,plant_protein_main,primary_carb,pasta_rice_primary,ingredient_codes
base:recipe-version:tacchino-con-pane-bianco-e-cavolfiore:d44a48e0ba0d19a4,base:recipe:tacchino-con-pane-bianco-e-cavolfiore,Tacchino con pane bianco e cavolfiore,1,0.0,no,[],poultry,31.2,1.0,0.0,0.0,0.0,no,bread,no,"[""cavolfiore"", ""olio"", ""pane_integrale"", ""tacchino""]"
base:recipe-version:tacchino-con-pane-bianco-e-zucca:3031ea51c14aa153,base:recipe:tacchino-con-pane-bianco-e-zucca,Tacchino con pane bianco e zucca,3,0.0,no,[],poultry,31.2,1.0,0.0,0.0,0.0,no,bread,no,"[""olio"", ""pane_integrale"", ""tacchino"", ""zucca""]"
base:recipe-version:tacchino-con-riso-basmati-e-bietole:0df19eb374359662,base:recipe:tacchino-con-riso-basmati-e-bietole,Tacchino con riso basmati e bietole,1,0.0,no,[],poultry,31.2,1.0,0.0,0.0,0.0,no,bread,no,"[""bietola"", ""olio"", ""pane_bianco"", ""riso_basmati"", ""tacchino""]"
base:recipe-version:tacchino-con-riso-basmati-e-bietole:1209f4be8f816255,base:recipe:tacchino-con-riso-basmati-e-bietole,Tacchino con riso basmati e bietole,1,0.0,no,[],poultry,31.2,1.0,0.0,0.0,0.0,no,rice,yes,"[""bietola"", ""olio"", ""riso_basmati"", ""tacchino""]"
base:recipe-version:tacchino-con-riso-basmati-e-cavolfiore:3841d5c167566f43,base:recipe:tacchino-con-riso-basmati-e-cavolfiore,Tacchino con riso basmati e cavolfiore,1,0.0,no,[],poultry,31.2,1.0,0.0,0.0,0.0,no,rice,yes,"[""cavolfiore"", ""olio"", ""riso_basmati"", ""tacchino""]"
base:recipe-version:tacchino-con-riso-basmati-e-radicchio:440c2d054c742a4b,base:recipe:tacchino-con-riso-basmati-e-radicchio,Tacchino con riso basmati e radicchio,0,0.0,no,[],poultry,31.2,1.0,0.0,0.0,0.0,no,rice,yes,"[""olio"", ""radicchio"", ""riso_basmati"", ""tacchino""]"
base:recipe-version:toast-bianco-con-ricotta-e-confettura:3dcfa40fb5f04db9,base:recipe:toast-bianco-con-ricotta-e-confettura,Toast bianco con ricotta e confettura,1,0.0,yes,"[""ricotta""]",cheese,5.28,1.0,0.0,0.0,0.0,no,bread,no,"[""marmellata"", ""mela"", ""pane_integrale"", ""ricotta""]"
base:recipe-version:toast-bianco-con-ricotta-e-confettura:af4d9ae16aa4329a,base:recipe:toast-bianco-con-ricotta-e-confettura,Toast bianco con ricotta e confettura,1,0.0,yes,"[""ricotta""]",cheese,5.28,1.0,0.0,0.0,0.0,no,bread,no,"[""marmellata"", ""mela"", ""pane_bianco"", ""ricotta""]"
base:recipe-version:toast-bianco-con-ricotta-e-confettura:c721af28b9b8a37b,base:recipe:toast-bianco-con-ricotta-e-confettura,Toast bianco con ricotta e confettura,1,0.0,yes,"[""ricotta""]",cheese,5.28,1.0,0.0,0.0,0.0,no,bread,no,"[""mandarino"", ""marmellata"", ""pane_bianco"", ""ricotta""]"
base:recipe-version:toast-bianco-con-ricotta-e-confettura:d94a534f8b20d17e,base:recipe:toast-bianco-con-ricotta-e-confettura,Toast bianco con ricotta e confettura,0,0.0,yes,"[""ricotta""]",cheese,5.28,1.0,0.0,0.0,0.0,no,bread,no,"[""marmellata"", ""pane_integrale"", ""pera"", ""ricotta""]"
base:recipe-version:toast-bianco-con-ricotta-e-confettura:f63b55b04be95689,base:recipe:toast-bianco-con-ricotta-e-confettura,Toast bianco con ricotta e confettura,0,0.0,yes,"[""ricotta""]",cheese,5.28,1.0,0.0,0.0,0.0,no,bread,no,"[""arancia"", ""marmellata"", ""pane_bianco"", ""ricotta""]"
base:recipe-version:toast-bianco-con-ricotta-e-confettura:fd4a18c0525835bf,base:recipe:toast-bianco-con-ricotta-e-confettura,Toast bianco con ricotta e confettura,1,0.0,yes,"[""ricotta""]",cheese,5.28,1.0,0.0,0.0,0.0,no,bread,no,"[""marmellata"", ""pane_bianco"", ""pera"", ""ricotta""]"
base:recipe-version:toast-con-prosciutto-cotto-e-mozzarella:650bae86e9bfda69,base:recipe:toast-con-prosciutto-cotto-e-mozzarella,Toast con prosciutto cotto e mozzarella,1,0.0,yes,"[""mozzarella""]",cold_cuts,9.0,0.5263,0.0,0.0,0.0,no,bread,no,"[""arancia"", ""mozzarella"", ""pane_bianco"", ""prosciutto_cotto""]"
base:recipe-version:toast-con-prosciutto-cotto-e-mozzarella:9171c6f63934962a,base:recipe:toast-con-prosciutto-cotto-e-mozzarella,Toast con prosciutto cotto e mozzarella,0,0.0,yes,"[""mozzarella""]",cold_cuts,9.0,0.5263,0.0,0.0,0.0,no,bread,no,"[""mela"", ""mozzarella"", ""pane_bianco"", ""prosciutto_cotto""]"
base:recipe-version:toast-francese-con-primosale-e-pomodoro:20d854fd1667f738,base:recipe:toast-francese-con-primosale-e-pomodoro,Toast francese con primosale e pomodoro,1,0.0,yes,"[""primosale""]",cheese,9.9,1.0,0.0,0.0,0.0,no,bread,no,"[""fico"", ""pane_bianco"", ""pomodoro"", ""primosale""]"
base:recipe-version:toast-francese-con-primosale-e-pomodoro:382336a6501c0f23,base:recipe:toast-francese-con-primosale-e-pomodoro,Toast francese con primosale e pomodoro,0,0.0,yes,"[""primosale""]",cheese,9.9,1.0,0.0,0.0,0.0,no,bread,no,"[""melagrana"", ""pane_bianco"", ""pomodoro"", ""primosale""]"
base:recipe-version:toast-francese-con-primosale-e-pomodoro:8fecd8e4e753cb23,base:recipe:toast-francese-con-primosale-e-pomodoro,Toast francese con primosale e pomodoro,0,0.0,yes,"[""primosale""]",cheese,9.9,1.0,0.0,0.0,0.0,no,bread,no,"[""mandarino"", ""pane_bianco"", ""pomodoro"", ""primosale""]"
base:recipe-version:toast-francese-con-primosale-e-pomodoro:9f1fd6bc06fbe19c,base:recipe:toast-francese-con-primosale-e-pomodoro,Toast francese con primosale e pomodoro,0,0.0,yes,"[""primosale""]",cheese,9.9,1.0,0.0,0.0,0.0,no,bread,no,"[""pane_integrale"", ""pera"", ""pomodoro"", ""primosale""]"
base:recipe-version:toast-francese-con-primosale-e-pomodoro:a1722c6cb0626b89,base:recipe:toast-francese-con-primosale-e-pomodoro,Toast francese con primosale e pomodoro,0,0.0,yes,"[""primosale""]",cheese,9.9,1.0,0.0,0.0,0.0,no,bread,no,"[""melagrana"", ""pane_bianco"", ""pomodoro"", ""primosale""]"
base:recipe-version:toast-leggero-con-ricotta-e-frutta:01ec808040d53a6a,base:recipe:toast-leggero-con-ricotta-e-frutta,Toast leggero con ricotta e frutta,0,0.0,yes,"[""ricotta""]",,3.96,1.0,0.0,0.0,0.0,no,bread,no,"[""pane_integrale"", ""pera"", ""ricotta""]"
base:recipe-version:toast-leggero-con-ricotta-e-frutta:2d8345951932d1ac,base:recipe:toast-leggero-con-ricotta-e-frutta,Toast leggero con ricotta e frutta,0,0.0,yes,"[""ricotta""]",,3.96,1.0,0.0,0.0,0.0,no,bread,no,"[""melagrana"", ""pane_integrale"", ""ricotta""]"
base:recipe-version:toast-leggero-con-ricotta-e-frutta:5d606c7d41f7ba13,base:recipe:toast-leggero-con-ricotta-e-frutta,Toast leggero con ricotta e frutta,0,0.0,yes,"[""ricotta""]",,3.96,1.0,0.0,0.0,0.0,no,bread,no,"[""pane_bianco"", ""pera"", ""ricotta""]"
base:recipe-version:toast-leggero-con-ricotta-e-frutta:c76c7ddc707e77c8,base:recipe:toast-leggero-con-ricotta-e-frutta,Toast leggero con ricotta e frutta,0,0.0,yes,"[""ricotta""]",,3.96,1.0,0.0,0.0,0.0,no,bread,no,"[""banana"", ""pane_bianco"", ""ricotta""]"
base:recipe-version:toast-leggero-con-ricotta-e-frutta:db1c7df75d9e5742,base:recipe:toast-leggero-con-ricotta-e-frutta,Toast leggero con ricotta e frutta,0,0.0,yes,"[""ricotta""]",,3.96,1.0,0.0,0.0,0.0,no,bread,no,"[""mela"", ""pane_bianco"", ""ricotta""]"
base:recipe-version:tortilla-spagnola-leggera-con-zucchine:2e90390923703559,base:recipe:tortilla-spagnola-leggera-con-zucchine,Tortilla spagnola leggera con zucchine,0,4.0,no,[],eggs,23.5,1.0,0.0,0.0,0.0,no,potato,no,"[""albume"", ""olio"", ""pane_bianco"", ""patata"", ""uovo"", ""zucchina""]"
base:recipe-version:tortilla-spagnola-leggera-con-zucchine:79c67442c19f618f,base:recipe:tortilla-spagnola-leggera-con-zucchine,Tortilla spagnola leggera con zucchine,0,4.0,no,[],eggs,23.5,1.0,0.0,0.0,0.0,no,potato,no,"[""albume"", ""olio"", ""pane_bianco"", ""patata"", ""uovo"", ""zucchina""]"
base:recipe-version:tortilla-spagnola-leggera-con-zucchine:8e4f2dad094d7dca,base:recipe:tortilla-spagnola-leggera-con-zucchine,Tortilla spagnola leggera con zucchine,0,4.0,no,[],eggs,23.5,1.0,0.0,0.0,0.0,no,potato,no,"[""albume"", ""olio"", ""pane_bianco"", ""patata"", ""uovo"", ""zucchina""]"
base:recipe-version:tortilla-spagnola-leggera-con-zucchine:939e97fd8a9e0f0d,base:recipe:tortilla-spagnola-leggera-con-zucchine,Tortilla spagnola leggera con zucchine,0,4.0,no,[],eggs,23.5,1.0,0.0,0.0,0.0,no,potato,no,"[""albume"", ""olio"", ""pane_bianco"", ""patata"", ""uovo"", ""zucchina""]"
base:recipe-version:tortilla-spagnola-leggera-con-zucchine:a462a4a125100c48,base:recipe:tortilla-spagnola-leggera-con-zucchine,Tortilla spagnola leggera con zucchine,0,5.6,no,[],eggs,32.22,1.0,0.0,0.0,0.0,no,bread,no,"[""albume"", ""olio"", ""pane_bianco"", ""patata"", ""uovo"", ""zucchina""]"
base:recipe-version:tortilla-spagnola-leggera-con-zucchine:b0e5e738cc34b8d2,base:recipe:tortilla-spagnola-leggera-con-zucchine,Tortilla spagnola leggera con zucchine,0,4.0,no,[],eggs,23.5,1.0,0.0,0.0,0.0,no,potato,no,"[""albume"", ""olio"", ""pane_bianco"", ""patata"", ""uovo"", ""zucchina""]"
base:recipe-version:tortino-al-forno-di-uova-patate-e-broccoli:e7bf75c877964fbe,base:recipe:tortino-al-forno-di-uova-patate-e-broccoli,"Tortino al forno di uova, patate e broccoli",0,5.2,no,[],eggs,30.04,1.0,0.0,0.0,0.0,no,bread,no,"[""albume"", ""broccoli"", ""olio"", ""pane_bianco"", ""patata"", ""uovo""]"
base:recipe-version:tortino-al-forno-di-uova-patate-e-carote:124911724a3abbf1,base:recipe:tortino-al-forno-di-uova-patate-e-carote,"Tortino al forno di uova, patate e carote",0,6.8,no,[],eggs,38.76,1.0,0.0,0.0,0.0,no,potato,no,"[""albume"", ""carota"", ""olio"", ""pane_bianco"", ""patata"", ""uovo""]"
base:recipe-version:tortino-al-forno-di-uova-patate-e-carote:485d4b591a7a77e5,base:recipe:tortino-al-forno-di-uova-patate-e-carote,"Tortino al forno di uova, patate e carote",0,6.8,no,[],eggs,38.76,1.0,0.0,0.0,0.0,no,bread,no,"[""albume"", ""carota"", ""olio"", ""pane_bianco"", ""patata"", ""uovo""]"
base:recipe-version:tortino-al-forno-di-uova-patate-e-funghi:33d196db1c8daef0,base:recipe:tortino-al-forno-di-uova-patate-e-funghi,"Tortino al forno di uova, patate e funghi",0,5.2,no,[],eggs,30.04,1.0,0.0,0.0,0.0,no,bread,no,"[""albume"", ""funghi"", ""olio"", ""pane_bianco"", ""patata"", ""uovo""]"
base:recipe-version:tortino-al-forno-di-uova-patate-e-spinaci:26d21ce067f46e2d,base:recipe:tortino-al-forno-di-uova-patate-e-spinaci,"Tortino al forno di uova, patate e spinaci",0,5.2,no,[],eggs,30.04,1.0,0.0,0.0,0.0,no,bread,no,"[""albume"", ""olio"", ""pane_bianco"", ""patata"", ""spinaci"", ""uovo""]"
base:recipe-version:tortino-al-forno-di-uova-patate-e-zucca:9362f0f663dd136c,base:recipe:tortino-al-forno-di-uova-patate-e-zucca,"Tortino al forno di uova, patate e zucca",0,5.2,no,[],eggs,30.04,1.0,0.0,0.0,0.0,no,bread,no,"[""albume"", ""olio"", ""pane_bianco"", ""patata"", ""uovo"", ""zucca""]"
base:recipe-version:trota-con-riso-e-broccoli:cabee0d8a86538f5,base:recipe:trota-con-riso-e-broccoli,Trota con riso e broccoli,2,0.0,no,[],fish,28.7,1.0,0.0,0.0,0.0,no,rice,yes,"[""broccoli"", ""olio"", ""riso_basmati"", ""trota""]"
base:recipe-version:trota-con-riso-e-cavolfiore:74a435400eb0a948,base:recipe:trota-con-riso-e-cavolfiore,Trota con riso e cavolfiore,1,0.0,no,[],fish,28.7,1.0,0.0,0.0,0.0,no,rice,yes,"[""cavolfiore"", ""olio"", ""riso_basmati"", ""trota""]"
base:recipe-version:trota-con-riso-e-cavolfiore:cddc8c375f54093d,base:recipe:trota-con-riso-e-cavolfiore,Trota con riso e cavolfiore,0,0.0,no,[],fish,28.7,1.0,0.0,0.0,0.0,no,rice,yes,"[""cavolfiore"", ""olio"", ""riso_basmati"", ""trota""]"
base:recipe-version:trota-con-riso-e-zucchine:36972b50f1b64e38,base:recipe:trota-con-riso-e-zucchine,Trota con riso e zucchine,1,0.0,no,[],fish,28.7,1.0,0.0,0.0,0.0,no,rice,yes,"[""olio"", ""riso_basmati"", ""trota"", ""zucchina""]"
base:recipe-version:uova-strapazzate-pane-bianco-e-frutta:6638580855d72107,base:recipe:uova-strapazzate-pane-bianco-e-frutta,"Uova strapazzate, pane bianco e frutta",1,2.0,no,[],eggs,12.6,1.0,0.0,0.0,0.0,no,bread,no,"[""arancia"", ""pane_bianco"", ""spinaci"", ""uovo""]"
base:recipe-version:uova-strapazzate-pane-bianco-e-frutta:a839660cc452be4b,base:recipe:uova-strapazzate-pane-bianco-e-frutta,"Uova strapazzate, pane bianco e frutta",1,2.0,no,[],eggs,12.6,1.0,0.0,0.0,0.0,no,bread,no,"[""mela"", ""pane_bianco"", ""spinaci"", ""uovo""]"
base:recipe-version:uova-strapazzate-pane-bianco-e-frutta:aad0f082c2429a2a,base:recipe:uova-strapazzate-pane-bianco-e-frutta,"Uova strapazzate, pane bianco e frutta",0,2.0,no,[],eggs,12.6,1.0,0.0,0.0,0.0,no,bread,no,"[""pane_bianco"", ""pera"", ""spinaci"", ""uovo""]"
base:recipe-version:uova-strapazzate-pane-bianco-e-frutta:b3168f70b4000f23,base:recipe:uova-strapazzate-pane-bianco-e-frutta,"Uova strapazzate, pane bianco e frutta",0,2.0,no,[],eggs,12.6,1.0,0.0,0.0,0.0,no,bread,no,"[""pane_bianco"", ""pera"", ""spinaci"", ""uovo""]"
base:recipe-version:uova-strapazzate-pane-bianco-e-frutta:df0406801e311ac0,base:recipe:uova-strapazzate-pane-bianco-e-frutta,"Uova strapazzate, pane bianco e frutta",1,2.0,no,[],eggs,12.6,1.0,0.0,0.0,0.0,no,bread,no,"[""mela"", ""pane_integrale"", ""spinaci"", ""uovo""]"
base:recipe-version:uova-strapazzate-pane-bianco-e-frutta:e6f53c3cac84cfbc,base:recipe:uova-strapazzate-pane-bianco-e-frutta,"Uova strapazzate, pane bianco e frutta",1,2.0,no,[],eggs,12.6,1.0,0.0,0.0,0.0,no,bread,no,"[""pane_bianco"", ""pompelmo"", ""spinaci"", ""uovo""]"
base:recipe-version:uova-strapazzate-pane-bianco-e-frutta:f66f59f30a1a4190,base:recipe:uova-strapazzate-pane-bianco-e-frutta,"Uova strapazzate, pane bianco e frutta",1,2.0,no,[],eggs,12.6,1.0,0.0,0.0,0.0,no,bread,no,"[""mandarino"", ""pane_bianco"", ""spinaci"", ""uovo""]"
base:recipe-version:uovo-sodo-e-crackers:b92d407cf54f5e44,base:recipe:uovo-sodo-e-crackers,Uovo sodo e crackers,6,1.0,no,[],eggs,6.3,1.0,0.0,0.0,0.0,no,crackers_rusks_cakes,no,"[""crackers"", ""uovo""]"
base:recipe-version:v6-couscous-con-ceci-e-zucca:bab621ed3ccb17ac,base:recipe:v6-couscous-con-ceci-e-zucca,Couscous con ceci e zucca,0,0.0,no,[],legumes,7.12,1.0,80.0,7.12,1.0,yes,other_grains,no,"[""ceci"", ""couscous"", ""olio"", ""zucca""]"
base:recipe-version:v6-couscous-con-gamberi-e-broccoli:cacc7a666bf66029,base:recipe:v6-couscous-con-gamberi-e-broccoli,Couscous con gamberi e broccoli,7,0.0,no,[],fish,24.0,1.0,0.0,0.0,0.0,no,other_grains,no,"[""broccoli"", ""couscous"", ""gamberi"", ""olio""]"
base:recipe-version:v6-couscous-con-lenticchie-e-carote:e98233c14ecb6202,base:recipe:v6-couscous-con-lenticchie-e-carote,Couscous con lenticchie e carote,0,0.0,no,[],legumes,6.75,1.0,75.0,6.75,1.0,yes,other_grains,no,"[""carota"", ""couscous"", ""lenticchie"", ""olio""]"
base:recipe-version:v6-couscous-con-pollo-e-carote:d861a05c3d30d7fb,base:recipe:v6-couscous-con-pollo-e-carote,Couscous con pollo e carote,8,0.0,no,[],poultry,23.0,1.0,0.0,0.0,0.0,no,other_grains,no,"[""carota"", ""couscous"", ""olio"", ""pollo""]"
base:recipe-version:v6-crackers-integrali-con-hummus-e-carote:f06cae1e98dec421,base:recipe:v6-crackers-integrali-con-hummus-e-carote,Crackers integrali con hummus e carote,12,0.0,no,[],legumes,4.345,1.0,55.0,4.345,1.0,no,crackers_rusks_cakes,no,"[""carota"", ""crackers_integrali"", ""hummus""]"
base:recipe-version:v6-farro-con-borlotti-e-funghi:b87abf5b1bd3ab80,base:recipe:v6-farro-con-borlotti-e-funghi,Farro con borlotti e funghi,0,0.0,no,[],legumes,7.2,1.0,80.0,7.2,1.0,yes,other_grains,no,"[""borlotti"", ""farro"", ""funghi"", ""olio""]"
base:recipe-version:v6-farro-con-cannellini-e-cavolo-nero:bb10225227fc2337,base:recipe:v6-farro-con-cannellini-e-cavolo-nero,Farro con cannellini e cavolo nero,0,0.0,no,[],legumes,6.525,1.0,75.0,6.525,1.0,yes,other_grains,no,"[""cannellini"", ""cavolo_nero"", ""farro"", ""olio""]"
base:recipe-version:v6-farro-con-tonno-e-radicchio:a2aa957d5bcb6ace,base:recipe:v6-farro-con-tonno-e-radicchio,Farro con tonno e radicchio,6,0.0,no,[],fish,23.4,1.0,0.0,0.0,0.0,no,other_grains,no,"[""farro"", ""olio"", ""radicchio"", ""tonno_naturale""]"
base:recipe-version:v6-fette-integrali-con-burro-di-arachidi-e-confettura:72fcd8752957f6a3,base:recipe:v6-fette-integrali-con-burro-di-arachidi-e-confettura,Fette integrali con burro di arachidi e confettura,17,0.0,no,[],nuts_seeds,4.0,1.0,0.0,0.0,0.0,no,crackers_rusks_cakes,no,"[""burro_arachidi"", ""fette_integrali"", ""marmellata""]"
base:recipe-version:v6-gallette-di-riso-con-burro-di-arachidi-e-banana:0662b0d58a819f7a,base:recipe:v6-gallette-di-riso-con-burro-di-arachidi-e-banana,Gallette di riso con burro di arachidi e banana,11,0.0,no,[],nuts_seeds,4.0,1.0,0.0,0.0,0.0,no,crackers_rusks_cakes,no,"[""banana"", ""burro_arachidi"", ""gallette_riso""]"
base:recipe-version:v6-gnocchi-con-ragu-delicato-di-lenticchie:f940f4562f524a20,base:recipe:v6-gnocchi-con-ragu-delicato-di-lenticchie,Gnocchi con ragù delicato di lenticchie,0,0.0,no,[],legumes,6.75,1.0,75.0,6.75,1.0,yes,potato,no,"[""carota"", ""gnocchi"", ""lenticchie"", ""olio"", ""passata""]"
base:recipe-version:v6-grano-saraceno-con-manzo-e-funghi:d004b061ebe7cd7e,base:recipe:v6-grano-saraceno-con-manzo-e-funghi,Grano saraceno con manzo e funghi,3,0.0,no,[],red_meat,19.8,1.0,0.0,0.0,0.0,no,other_grains,no,"[""funghi"", ""grano_saraceno"", ""manzo_magro"", ""olio""]"
base:recipe-version:v6-kefir-con-avena-e-mela:5949e62cb01d3247,base:recipe:v6-kefir-con-avena-e-mela,Kefir con avena e mela,2,0.0,no,[],milk_yogurt,6.3,1.0,0.0,0.0,0.0,no,other_grains,no,"[""avena"", ""kefir"", ""mela""]"
base:recipe-version:v6-kefir-con-banana-e-pistacchi:6663fc9362c6db18,base:recipe:v6-kefir-con-banana-e-pistacchi,Kefir con banana e pistacchi,11,0.0,no,[],milk_yogurt,5.6,0.6512,0.0,0.0,0.0,no,,no,"[""banana"", ""kefir"", ""pistacchi""]"
base:recipe-version:v6-latte-avena-e-banana:2d8c1f81a04cbfae,base:recipe:v6-latte-avena-e-banana,"Latte, avena e banana",1,0.0,no,[],milk_yogurt,6.6,1.0,0.0,0.0,0.0,no,other_grains,no,"[""avena"", ""banana"", ""latte_ps""]"
base:recipe-version:v6-mini-panino-con-bresaola-e-carote:f4a50d7eba0d1cff,base:recipe:v6-mini-panino-con-bresaola-e-carote,Mini panino con bresaola e carote,11,0.0,no,[],cold_cuts,11.2,1.0,0.0,0.0,0.0,no,bread,no,"[""bresaola"", ""carota"", ""pane_bianco""]"
base:recipe-version:v6-mini-panino-con-tacchino-e-spinaci:f554c16213f54aa1,base:recipe:v6-mini-panino-con-tacchino-e-spinaci,Mini panino con tacchino e spinaci,15,0.0,no,[],cold_cuts,8.0,1.0,0.0,0.0,0.0,no,bread,no,"[""pane_bianco"", ""spinaci"", ""tacchino_affettato""]"
base:recipe-version:v6-orzo-con-ceci-e-broccoli:0e25d16728c66ba3,base:recipe:v6-orzo-con-ceci-e-broccoli,Orzo con ceci e broccoli,0,0.0,no,[],legumes,6.675,1.0,75.0,6.675,1.0,yes,other_grains,no,"[""broccoli"", ""ceci"", ""olio"", ""orzo""]"
base:recipe-version:v6-orzo-con-lenticchie-e-finocchi:69ac32ac762eea2e,base:recipe:v6-orzo-con-lenticchie-e-finocchi,Orzo con lenticchie e finocchi,0,0.0,no,[],legumes,6.75,1.0,75.0,6.75,1.0,yes,other_grains,no,"[""finocchio"", ""lenticchie"", ""olio"", ""orzo""]"
base:recipe-version:v6-orzo-con-tacchino-e-zucca:03634e841f0aec0c,base:recipe:v6-orzo-con-tacchino-e-zucca,Orzo con tacchino e zucca,6,0.0,no,[],poultry,24.0,1.0,0.0,0.0,0.0,no,other_grains,no,"[""olio"", ""orzo"", ""tacchino"", ""zucca""]"
base:recipe-version:v6-pane-di-segale-burro-di-arachidi-e-pera:949d5ac5223fb3e8,base:recipe:v6-pane-di-segale-burro-di-arachidi-e-pera,"Pane di segale, burro di arachidi e pera",9,0.0,no,[],nuts_seeds,4.5,1.0,0.0,0.0,0.0,no,bread,no,"[""burro_arachidi"", ""pane_segale"", ""pera""]"
base:recipe-version:v6-pane-integrale-burro-di-arachidi-e-banana:7ed21ce5cd13d99d,base:recipe:v6-pane-integrale-burro-di-arachidi-e-banana,"Pane integrale, burro di arachidi e banana",8,0.0,no,[],nuts_seeds,4.5,1.0,0.0,0.0,0.0,no,bread,no,"[""banana"", ""burro_arachidi"", ""pane_integrale""]"
base:recipe-version:v6-pane-integrale-con-hummus-e-spinaci:1ba508863e4ce1bf,base:recipe:v6-pane-integrale-con-hummus-e-spinaci,Pane integrale con hummus e spinaci,16,0.0,no,[],legumes,4.345,1.0,55.0,4.345,1.0,no,bread,no,"[""hummus"", ""pane_integrale"", ""spinaci""]"
base:recipe-version:v6-pane-integrale-con-pollo-e-zucca-arrosto:d29d09614bd2ff7b,base:recipe:v6-pane-integrale-con-pollo-e-zucca-arrosto,Pane integrale con pollo e zucca arrosto,5,0.0,no,[],poultry,23.0,1.0,0.0,0.0,0.0,no,bread,no,"[""olio"", ""pane_integrale"", ""pollo"", ""zucca""]"
base:recipe-version:v6-pasta-al-ragu-leggero-di-manzo:8ccd58ff43dcb868,base:recipe:v6-pasta-al-ragu-leggero-di-manzo,Pasta al ragù leggero di manzo,4,0.0,no,[],red_meat,19.8,1.0,0.0,0.0,0.0,no,pasta,yes,"[""carota"", ""manzo_magro"", ""olio"", ""passata"", ""pasta""]"
base:recipe-version:v6-pasta-con-branzino-e-zucchine:4d2f780150b38086,base:recipe:v6-pasta-con-branzino-e-zucchine,Pasta con branzino e zucchine,1,0.0,no,[],fish,18.0,1.0,0.0,0.0,0.0,no,pasta,yes,"[""branzino"", ""olio"", ""pasta"", ""zucchina""]"
base:recipe-version:v6-pasta-con-calamari-e-pomodoro:776c1b90947dc181,base:recipe:v6-pasta-con-calamari-e-pomodoro,Pasta con calamari e pomodoro,1,0.0,no,[],fish,17.6,1.0,0.0,0.0,0.0,no,pasta,yes,"[""calamaro"", ""olio"", ""pasta"", ""pomodoro""]"
base:recipe-version:v6-pasta-con-cozze-e-passata:da3072c9cbc57409,base:recipe:v6-pasta-con-cozze-e-passata,Pasta con cozze e passata,0,0.0,no,[],fish,15.6,1.0,0.0,0.0,0.0,no,pasta,yes,"[""cozze"", ""olio"", ""passata"", ""pasta""]"
base:recipe-version:v6-pasta-con-gamberi-e-carciofi:f45aea6899f58243,base:recipe:v6-pasta-con-gamberi-e-carciofi,Pasta con gamberi e carciofi,0,0.0,no,[],fish,24.0,1.0,0.0,0.0,0.0,no,pasta,yes,"[""carciofo"", ""gamberi"", ""olio"", ""pasta""]"
base:recipe-version:v6-pasta-con-gamberi-e-zucchine:dd40348d582dc3cf,base:recipe:v6-pasta-con-gamberi-e-zucchine,Pasta con gamberi e zucchine,2,0.0,no,[],fish,24.0,1.0,0.0,0.0,0.0,no,pasta,yes,"[""gamberi"", ""olio"", ""pasta"", ""zucchina""]"
base:recipe-version:v6-pasta-con-merluzzo-e-porro:8974176c87f65731,base:recipe:v6-pasta-con-merluzzo-e-porro,Pasta con merluzzo e porro,1,0.0,no,[],fish,19.8,1.0,0.0,0.0,0.0,no,pasta,yes,"[""merluzzo"", ""olio"", ""pasta"", ""porro""]"
base:recipe-version:v6-pasta-con-nasello-e-zucca:7bc29a7e5814c184,base:recipe:v6-pasta-con-nasello-e-zucca,Pasta con nasello e zucca,3,0.0,no,[],fish,20.9,1.0,0.0,0.0,0.0,no,pasta,yes,"[""nasello"", ""olio"", ""pasta"", ""zucca""]"
base:recipe-version:v6-pasta-con-pollo-e-broccoli:de3fc0b129ecc413,base:recipe:v6-pasta-con-pollo-e-broccoli,Pasta con pollo e broccoli,2,0.0,no,[],poultry,23.0,1.0,0.0,0.0,0.0,no,pasta,yes,"[""broccoli"", ""olio"", ""pasta"", ""pollo""]"
base:recipe-version:v6-pasta-con-pollo-e-radicchio:9033e2196f9502d9,base:recipe:v6-pasta-con-pollo-e-radicchio,Pasta con pollo e radicchio,2,0.0,no,[],poultry,23.0,1.0,0.0,0.0,0.0,no,pasta,yes,"[""olio"", ""pasta"", ""pollo"", ""radicchio""]"
base:recipe-version:v6-pasta-con-pollo-e-zucca:d4acaa9dc2d6eec5,base:recipe:v6-pasta-con-pollo-e-zucca,Pasta con pollo e zucca,0,0.0,no,[],poultry,23.0,1.0,0.0,0.0,0.0,no,pasta,yes,"[""olio"", ""pasta"", ""pollo"", ""zucca""]"
base:recipe-version:v6-pasta-con-salmone-e-porro:5793a4d6fe797246,base:recipe:v6-pasta-con-salmone-e-porro,Pasta con salmone e porro,4,0.0,no,[],fish,17.0,1.0,0.0,0.0,0.0,no,pasta,yes,"[""olio"", ""pasta"", ""porro"", ""salmone""]"
base:recipe-version:v6-pasta-con-sardine-e-broccoli:c174b31ea11d846f,base:recipe:v6-pasta-con-sardine-e-broccoli,Pasta con sardine e broccoli,0,0.0,no,[],fish,20.0,1.0,0.0,0.0,0.0,no,pasta,yes,"[""broccoli"", ""olio"", ""pasta"", ""sardine""]"
